simID	gamma	f
sim2462	1295	0.0007618103291313823
sim2463	2291	0.00032848510829676847
sim2464	2739	0.0023351040896556975
sim2465	1474	0.0007899782446961709
sim2466	7710	0.0015183461488844836
sim2467	41	2.2199860361145583e-05
sim2468	2458	0.0004263739538838759
sim2469	16	5.571020232943498e-05
sim2470	0	0.00013467911199475637
sim2471	12	0.00020167246940591357
sim2472	46	2.0732082058719226e-05
sim2473	0	0.0021099102505739192
sim2474	4140	0.0012984132514167004
sim2475	432	5.837510607294188e-05
sim2476	10	6.238228543032395e-05
sim2477	8	0.00011134259630064479
sim2478	6468	2.2032981979544213e-05
sim2479	202	4.2837764793705366e-05
sim2480	0	0.0010019907542793652
sim2481	31	0.0002498493184824522
sim2482	4	0.0033601218998757913
sim2483	1	0.00012707360937856262
sim2484	4	0.00010909799810442877
sim2485	1	3.0038008526330205e-05
sim2486	0	1.0725342830672669e-05
sim2487	674	0.0004172658546989351
sim2488	8	0.002469900532756159
sim2489	175	0.006363541963471067
sim2490	19	0.0010153573381122122
sim2491	219	0.00023303359366061497
sim2492	0	0.005343975341857978
sim2493	6444	3.2071090216200374e-05
sim2494	2794	0.00026769353175098824
sim2495	113	0.0005613484098775102
sim2496	1	0.002928195472774488
sim2497	509	0.0034844974597316803
sim2498	227	0.0049168550074416536
sim2499	57	0.00036715447929538167
sim2500	337	0.0009420867020065355
sim2501	0	2.0852894149324135e-05
sim2502	6101	6.885523437298027e-05
sim2503	5972	0.0005133287672008592
sim2504	1	0.00014917756074501987
sim2505	18	4.0950305640180394e-05
sim2506	310	0.00031249103639210924
sim2507	0	0.001827740831042859
sim2508	1	0.007367919676875349
sim2509	1	0.00024413064257595347
sim2510	1426	0.00016110484053970234
sim2511	253	0.000627342058662832
sim2512	270	0.0002613050127385835
sim2513	1	0.0011083397394952995
sim2514	5	1.2480060098308785e-05
sim2515	1318	0.004845805160088082
sim2516	6517	0.002574791162069521
sim2517	4521	0.0073551476591433235
sim2518	1282	6.86627762359279e-05
sim2519	63	0.001126985078396296
sim2520	398	5.747044952271727e-05
sim2521	147	1.1986898739529048e-05
sim2522	2	0.0018531759733351097
sim2523	6	0.0010033970379674493
sim2524	712	2.1883759008846453e-05
sim2525	36	3.8147107043780265e-05
sim2526	6	7.653324063366507e-05
sim2527	4	0.006247961553781134
sim2528	5892	0.00014865335485289685
sim2529	53	0.0024362374022919033
sim2530	3	0.002988590870078217
sim2531	1478	0.0003382998589600424
sim2532	101	4.933146437358619e-05
sim2533	345	5.3361955050787416e-05
sim2534	3	0.00015413984446186797
sim2535	5	1.3251490065481994e-05
sim2536	2	0.0059432662441953376
sim2537	0	0.0074232222949598935
sim2538	4129	1.559534235308404e-05
sim2539	1441	0.0031442159587967444
sim2540	4	0.005807734423893873
sim2541	4262	0.004203145758967433
sim2542	1388	0.0002206350865798429
sim2543	3	0.003133573129434748
sim2544	0	0.008714305021676872
sim2545	1	0.0017057079622311978
sim2546	0	1.0087095503962528e-05
sim2547	18	0.00016467662970262635
sim2548	852	0.008920479553945784
sim2549	14	1.2567490324632582e-05
sim2550	7124	2.0207064695841344e-05
sim2551	1968	0.0006832117253271463
sim2552	34	0.002755185116593304
sim2553	1	0.0014280495842355682
sim2554	0	6.40520382393857e-05
sim2555	1271	6.0443154723589284e-05
sim2556	1	0.0024899126696917503
sim2557	1	0.00011794823971667457
sim2558	54	0.00019769948324269298
sim2559	3514	0.00012306253999074763
sim2560	0	0.0019199251066425189
sim2561	54	0.000419811057697557
sim2562	365	0.0005233972091094474
sim2563	7760	0.005481469036886118
sim2564	3821	3.077209226918331e-05
sim2565	4470	0.0008311923770171178
sim2566	60	1.1402362903957955e-05
sim2567	198	0.0007076903744614462
sim2568	0	0.0015917863675358895
sim2569	0	0.0043875482253282255
sim2570	9	0.001746557843544109
sim2571	767	0.000616804167114093
sim2572	3	0.00016686300532674933
sim2573	5	0.00012139483184821707
sim2574	1	3.238179155780295e-05
sim2575	0	0.00026667136917456365
sim2576	1	0.0002513544191776946
sim2577	14	0.00010521779057400048
sim2578	0	3.430258764217439e-05
sim2579	1	0.0007519732755893148
sim2580	6	0.0006806981893631286
sim2581	49	0.000118051180192955
sim2582	3	5.0827239092601864e-05
sim2583	2	0.0008634673363116935
sim2584	5821	0.008221073699086373
sim2585	1	8.897170821826265e-05
sim2586	2283	0.0003343425583846348
sim2587	1	0.0023398511417737082
sim2588	1	0.00010275026839970989
sim2589	70	0.0017648087174635637
sim2590	14	1.1489521742661571e-05
sim2591	60	0.0015644625500089839
sim2592	2387	0.008240755059313664
sim2593	2	0.001403817202755837
sim2594	1	0.0003198024991339153
sim2595	0	0.0005704954923536719
sim2596	1	0.0074547989144677085
sim2597	6444	0.0043694360945042655
sim2598	70	0.0008106236717650271
sim2599	3	0.0002837374262015907
sim2600	19	1.590579430999349e-05
sim2601	429	0.005197737339295033
sim2602	3231	3.769817434389025e-05
sim2603	53	0.00206693510591154
sim2604	314	0.0028808252269859023
sim2605	3104	0.0002248735125249189
sim2606	507	0.00030016883706961747
sim2607	6	1.8467425923396356e-05
sim2608	7298	1.6445970118953146e-05
sim2609	1	7.027488925008333e-05
sim2610	29	0.00024644872538781754
sim2611	0	0.00020479747828460617
sim2612	37	1.1412512805612378e-05
sim2613	2	0.0024796142896868403
sim2614	5826	2.023088225044719e-05
sim2615	148	2.1282989710250556e-05
sim2616	1	0.0050705756384738215
sim2617	3292	0.00397089961709688
sim2618	0	2.4187792906722245e-05
sim2619	0	3.113076378859347e-05
sim2620	0	0.00019215266864507254
sim2621	82	0.00012319463090354515
sim2622	2291	0.0001662947202499887
sim2623	1268	1.1822713727642747e-05
sim2624	228	0.0004970299331968615
sim2625	62	1.0190936818912593e-05
sim2626	59	5.480229669453298e-05
sim2627	1	4.9436793020403535e-05
sim2628	2812	0.00039754454324272354
sim2629	4387	0.0001307003378139191
sim2630	1985	0.0001258762941175522
sim2631	6466	0.009059232817391013
sim2632	0	2.5360921918716272e-05
sim2633	251	0.002898717210204762
sim2634	2549	0.002601603715012215
sim2635	7	0.0008295074112237303
sim2636	3	4.505587619461076e-05
sim2637	256	0.002440152495544607
sim2638	444	0.0013306868819366387
sim2639	7	7.268106599447774e-05
sim2640	3847	0.0002484878295853934
sim2641	3	0.0040238278171777575
sim2642	4	0.00661404311802262
sim2643	5236	0.005517904939739647
sim2644	4	0.00011681935845146886
sim2645	1992	0.003618184554864031
sim2646	1528	0.00018318408464859288
sim2647	3981	0.0020102335736255157
sim2648	8	0.002624274632645606
sim2649	11	0.005412509782214625
sim2650	11	0.0003525773180094889
sim2651	3	0.0015443512475024766
sim2652	0	1.8028889412520098e-05
sim2653	1	0.00011109503492352203
sim2654	1	1.1993093563026427e-05
sim2655	472	0.00233360826589197
sim2656	3577	0.00018541085666024516
sim2657	16	0.0001274413395610223
sim2658	7677	6.929835526124247e-05
sim2659	82	2.836229500953638e-05
sim2660	12	0.0010267220612002158
sim2661	0	3.5899315876876674e-05
sim2662	78	0.000268415321195192
sim2663	84	2.7323852745705414e-05
sim2664	166	0.007696865876845067
sim2665	3957	1.733714222294891e-05
sim2666	31	0.001323854694578807
sim2667	0	1.93496595348753e-05
sim2668	6	0.0007348295478249116
sim2669	15	5.7543406342527003e-05
sim2670	0	0.00017218073420621606
sim2671	1	0.00014973985615664853
sim2672	9653	0.00020962029887563194
sim2673	0	0.00021839700380264277
sim2674	8	0.0007991443538949554
sim2675	1	0.00026769265415856655
sim2676	169	2.0128897268626848e-05
sim2677	0	7.266635145093861e-05
sim2678	6	0.0004748933721873583
sim2679	1	0.0006001873470324885
sim2680	560	8.1376394763551e-05
sim2681	109	0.0032025791311748853
sim2682	2853	0.0007693897688202596
sim2683	34	0.0009916155076613296
sim2684	0	0.00021273706499201612
sim2685	7	0.0014451031786703883
sim2686	465	0.00019075959622052627
sim2687	539	2.5276368679561462e-05
sim2688	37	0.0004883576552291947
sim2689	3251	0.0011703814726704866
sim2690	1160	5.457213949650569e-05
sim2691	34	0.0029677696554601487
sim2692	1	0.0008335074105552283
sim2693	1	0.0007493457362558423
sim2694	6306	0.00012172391285172711
sim2695	23	1.6431988977407752e-05
sim2696	0	0.004850838762492462
sim2697	1	0.0006858382275105883
sim2698	2655	0.0015865012007687715
sim2699	1	0.004600176259534065
sim2700	61	0.0008066828833074364
sim2701	0	0.008827301432277296
sim2702	1	0.006594612550555335
sim2703	184	0.0042374599890556384
sim2704	4591	0.003869998911734075
sim2705	7395	0.0019140633878983954
sim2706	1	1.0179084251726486e-05
sim2707	0	0.0003916084857130373
sim2708	1	8.502437633857137e-05
sim2709	1216	0.00015705647790882572
sim2710	0	0.005549427894136078
sim2711	4	0.00010539355304045601
sim2712	7	0.0008303550999051558
sim2713	2505	1.3423219543902323e-05
sim2714	1	0.0009909465368503857
sim2715	380	0.0016484123665319438
sim2716	0	0.0042577536682889315
sim2717	2	0.00020114156057971625
sim2718	118	0.0031504064756474708
sim2719	4567	0.0002509429832361823
sim2720	1	0.0007370890546868019
sim2721	0	0.0003094431275641301
sim2722	0	0.009910196000970099
sim2723	424	1.055410367653749e-05
sim2724	0	0.00010774362422410955
sim2725	0	0.003260723716932831
sim2726	4497	0.00019715260323465458
sim2727	1	1.7770304614779324e-05
sim2728	0	0.0004153838976047447
sim2729	3	5.106600006036042e-05
sim2730	25	0.00018472404789854547
sim2731	1	0.00026742274640876966
sim2732	8	0.0003816420907744703
sim2733	46	1.6485032517431963e-05
sim2734	50	0.00010767931665975668
sim2735	2	4.310093064095379e-05
sim2736	0	0.00014891714920695737
sim2737	1105	0.00010292153957498577
sim2738	8	0.0005438277238777265
sim2739	1025	0.001235923874868096
sim2740	477	8.658071226656032e-05
sim2741	6541	0.00036839220738869665
sim2742	7	0.0019511193944287135
sim2743	0	1.2008930283325336e-05
sim2744	92	1.8441383274891407e-05
sim2745	2435	0.008701602671659436
sim2746	807	3.302993411667744e-05
sim2747	4990	7.944974653748186e-05
sim2748	0	0.007170274307111293
sim2749	0	3.8202289939822705e-05
sim2750	6	0.002242425674019925
sim2751	492	0.0002760532335355553
sim2752	1769	0.0001988449968329665
sim2753	120	5.728530402835051e-05
sim2754	143	0.0007074678528332532
sim2755	122	0.00219218228044072
sim2756	10	0.00556355670159708
sim2757	4	0.0073194985413113905
sim2758	2897	0.004960723531383585
sim2759	41	0.0067651357791955625
sim2760	1	0.0002558105556236761
sim2761	3	0.0003646434176485168
sim2762	1	0.0024642255222369585
sim2763	39	0.0003031468281178478
sim2764	3327	0.00104012158558327
sim2765	0	0.008230310374821406
sim2766	0	0.0009556014208108437
sim2767	1	4.0797363041231784e-05
sim2768	3112	0.0005097274643334592
sim2769	3	0.00041881020138718973
sim2770	2	0.0001223946995650801
sim2771	0	0.005816934716941367
sim2772	571	1.014462828986546e-05
sim2773	0	0.0010310768950928522
sim2774	9931	0.0005247200011075458
sim2775	57	3.020637366631701e-05
sim2776	588	6.46235359495444e-05
sim2777	796	0.0029348006753306347
sim2778	7	0.00032267390182042443
sim2779	0	3.16063119301053e-05
sim2780	37	0.0001232779943400673
sim2781	3	0.001208184737767506
sim2782	0	0.005725170377554347
sim2783	25	0.0002218517156829368
sim2784	2552	0.006017242505693966
sim2785	627	1.7080046755087194e-05
sim2786	526	1.5729632187423844e-05
sim2787	0	6.614293161104779e-05
sim2788	5	2.83521662358977e-05
sim2789	15	9.4365796055165e-05
sim2790	136	0.0072981247673883235
sim2791	52	0.001961524885584443
sim2792	6	0.0014021025542398876
sim2793	10	0.00020731688820873736
sim2794	494	0.00364605089909145
sim2795	1	0.00043612731307822905
sim2796	470	0.003313341791215226
sim2797	0	0.00019028291594632975
sim2798	970	6.059963057879331e-05
sim2799	1069	0.005881343301124281
sim2800	50	2.797633742600047e-05
sim2801	32	0.00035339646791820545
sim2802	63	0.0006597149884640429
sim2803	12	9.324773739137504e-05
sim2804	8	4.6990297708194775e-05
sim2805	37	0.00023977267221615708
sim2806	0	0.005704393234475345
sim2807	36	0.004992081839994347
sim2808	330	0.0005498821211767714
sim2809	3	0.0081131027705512
sim2810	28	0.00026240979666466876
sim2811	2587	0.0034710276420204466
sim2812	1	0.006237368999045503
sim2813	13	2.3838226792544364e-05
sim2814	221	0.000648318241895215
sim2815	14	0.005579918269979956
sim2816	1	0.0011674998805585978
sim2817	83	0.0069415191747455775
sim2818	1011	0.006623532034290874
sim2819	409	8.065728661879669e-05
sim2820	3943	0.007730301613659114
sim2821	4743	0.0009584694006450625
sim2822	4	1.0328816679018101e-05
sim2823	507	3.078973603515368e-05
sim2824	9882	0.0007702440947086337
sim2825	7224	0.007237228843504161
sim2826	1	0.00490610447111019
sim2827	25	6.862281696204995e-05
sim2828	2526	0.0002445116003522881
sim2829	421	0.005915563563289878
sim2830	381	0.00847808915164945
sim2831	85	0.0027527813425087793
sim2832	1	6.277047069097671e-05
sim2833	272	0.002611976477235603
sim2834	279	0.002998931073271158
sim2835	7	2.494037639288104e-05
sim2836	4774	0.0027492972302168863
sim2837	0	0.0003096193394841992
sim2838	70	3.262218037061863e-05
sim2839	3	0.0025895957124483205
sim2840	4432	0.0005185217757150741
sim2841	1903	3.361872960083662e-05
sim2842	1013	1.1923760553939037e-05
sim2843	0	0.00018928879161293766
sim2844	170	0.00040588689090290304
sim2845	0	0.00024294015968952089
sim2846	3252	0.0002207822874376718
sim2847	1708	5.686111829423898e-05
sim2848	0	7.091014640542082e-05
sim2849	92	0.006480687730272334
sim2850	17	0.008123988216156923
sim2851	71	0.0037187530173772164
sim2852	5	1.617456724380432e-05
sim2853	203	0.0016840879895940362
sim2854	414	0.0004797852582670764
sim2855	62	0.00040781498652164963
sim2856	759	7.290880384393423e-05
sim2857	318	0.0002860448917058338
sim2858	605	0.0022792794274547495
sim2859	26	0.0004446378650896179
sim2860	1	0.005435286473832567
sim2861	35	5.193382966967396e-05
sim2862	861	0.004684422528341129
sim2863	716	0.002458536179246803
sim2864	964	0.0027761205639451002
sim2865	0	0.00838676368430059
sim2866	6293	0.0005600281705532553
sim2867	31	7.846678036459665e-05
sim2868	0	0.0002840187235438083
sim2869	186	0.002015913079130962
sim2870	1	0.0037590860290280946
sim2871	0	0.00019107285152290547
sim2872	66	0.002391919851952199
sim2873	128	3.6949372388776616e-05
sim2874	6	8.330792147620984e-05
sim2875	1	2.629734123191376e-05
sim2876	103	0.0009670230854993032
sim2877	30	0.0005130415173416698
sim2878	1	6.33847264857705e-05
sim2879	9	0.001125574989702428
sim2880	36	5.452628620978246e-05
sim2881	162	0.008257410625744829
sim2882	11	0.004199261805071737
sim2883	1	0.00017673172667323795
sim2884	1	0.00023351752631986674
sim2885	41	0.00011142365877303907
sim2886	4072	9.032291373506608e-05
sim2887	0	0.0013330211670608094
sim2888	0	0.002283187166251455
sim2889	1	0.001945756388244537
sim2890	1	0.0016939567976836187
sim2891	0	0.0001509188808663843
sim2892	1	0.002590817053886646
sim2893	21	0.000772565644828154
sim2894	36	1.4646064580444653e-05
sim2895	23	0.0004871897292751781
sim2896	265	0.006738467383811965
sim2897	15	0.0008253848781803032
sim2898	8131	2.0466391521951114e-05
sim2899	0	0.0024966758197287526
sim2900	475	2.926428568917779e-05
sim2901	1	0.003442132783110002
sim2902	6	0.0002922773072144007
sim2903	1	1.7469973038026616e-05
sim2904	141	3.5343278036184574e-05
sim2905	0	2.9257670295683766e-05
sim2906	2451	1.3006236607107727e-05
sim2907	0	5.156453306824814e-05
sim2908	3	0.007653525483794111
sim2909	1	0.001180764536542713
sim2910	4857	0.0009265470464874268
sim2911	3	6.198630424188375e-05
sim2912	4	0.009121069402344029
sim2913	115	4.1683378164893714e-05
sim2914	3	1.0283742115368286e-05
sim2915	0	3.360264592769057e-05
sim2916	0	0.00046805469202486295
sim2917	1	0.0024539811906379516
sim2918	9	0.0014052040146863647
sim2919	1	3.504798662951725e-05
sim2920	527	0.0017618260935956854
sim2921	340	0.0002814779123136277
sim2922	0	0.0008382809538349564
sim2923	269	0.004482289150832614
sim2924	3	5.8989578966798976e-05
sim2925	6	0.00014854047259265006
sim2926	2281	0.007385998689784166
sim2927	12	0.0005849993605484996
sim2928	1	0.005447207636946542
sim2929	0	1.0282336110295795e-05
sim2930	427	2.194671260854321e-05
sim2931	6614	0.00017069954674798327
sim2932	3	0.0014728294255986643
sim2933	154	0.009549809828012385
sim2934	23	0.00084045458155694
sim2935	2	8.006333562380491e-05
sim2936	0	2.0250466458882856e-05
sim2937	5	0.0018107277952126401
sim2938	5334	0.005296005266812118
sim2939	0	0.0066650863632026405
sim2940	3	0.009016284723433588
sim2941	8819	0.000794708056087547
sim2942	728	0.0037680304170972447
sim2943	0	0.00018676299024142056
sim2944	9218	0.008704991584131768
sim2945	79	3.611255901503086e-05
sim2946	1555	5.9790670147878225e-05
sim2947	15	0.0001076824030823574
sim2948	1	0.000470490325664139
sim2949	3	0.004127154781937463
sim2950	950	2.168611712793445e-05
sim2951	3653	0.0003591375186536252
sim2952	7	0.001476728334285293
sim2953	171	0.0014585777598040911
sim2954	1	1.9837317111801417e-05
sim2955	70	2.185527094439158e-05
sim2956	9	0.0003324879037203529
sim2957	6904	0.002747120739707558
sim2958	94	1.2351877110102355e-05
sim2959	191	2.1302690605074765e-05
sim2960	3	0.00025687863955586296
sim2961	3360	7.796878393426251e-05
sim2962	454	0.00034274113278055904
sim2963	50	0.0002485726860676262
sim2964	37	0.0009269844186798873
sim2965	6	4.230036957054608e-05
sim2966	0	0.00017607767796686834
sim2967	697	3.6518471256114865e-05
sim2968	4693	0.0008748142897595982
sim2969	853	0.00012993026776834696
sim2970	0	1.847094152918071e-05
sim2971	305	5.674515333496029e-05
sim2972	1	3.370786393440068e-05
sim2973	6	0.00012977771211160645
sim2974	7	0.004326838614767817
sim2975	2669	1.7027235860045394e-05
sim2976	7825	0.0004511115945410003
sim2977	291	0.00575348234281618
sim2978	0	0.001246634000519558
sim2979	0	0.002878218161154151
sim2980	1465	0.008506258377264254
sim2981	0	0.00012254020433983564
sim2982	2	0.0046006192344880984
sim2983	2	3.775255542161855e-05
sim2984	4	0.00014380802806915804
sim2985	14	0.0001234559532970101
sim2986	11	0.0008260194831454473
sim2987	92	3.222317675413806e-05
sim2988	1116	1.3250432497523387e-05
sim2989	4942	0.0007907225064724501
sim2990	16	0.0012352456122558505
sim2991	193	3.097891970010768e-05
sim2992	53	0.0004918143220568271
sim2993	458	0.00960018004806471
sim2994	0	0.0005537595166444732
sim2995	1331	7.159498677024995e-05
sim2996	9	0.00012686167398461498
sim2997	2350	0.00042654068167001345
sim2998	5148	0.0017721764879386173
sim2999	0	0.0005066110302327906
sim3000	1	3.3022099190665864e-05
sim3001	755	0.002745624027324321
sim3002	35	1.154108364320018e-05
sim3003	35	0.0003087244659569858
sim3004	11	0.0010619665773227123
sim3005	91	2.7456061114723375e-05
sim3006	0	0.0011675805668180902
sim3007	1	0.00023491876680624462
sim3008	0	0.00665163883815772
sim3009	178	2.0165468458808204e-05
sim3010	6	0.0042171705084478265
sim3011	262	0.009507159845671298
sim3012	1	0.00603467138263451
sim3013	527	1.2806206434031213e-05
sim3014	6	0.003886370429790045
sim3015	8	7.617250141219325e-05
sim3016	2153	0.002960133427923848
sim3017	21	0.00023647655402811595
sim3018	41	0.0016981583468825836
sim3019	1101	0.004685591062025058
sim3020	293	0.009879381740970394
sim3021	0	4.833736526570115e-05
sim3022	712	0.00010433076885725743
sim3023	46	0.0029842981975400583
sim3024	519	0.007606006339197652
sim3025	1092	0.002752577395381801
sim3026	1	0.0005922648422613693
sim3027	15	7.669816367127597e-05
sim3028	22	0.0005804432822646956
sim3029	25	0.0008776716758787251
sim3030	1	0.0008661328153180302
sim3031	0	1.6429183755495064e-05
sim3032	1	0.00038019166689691204
sim3033	59	0.006110536401168106
sim3034	13	0.0005222924612809303
sim3035	12	0.00201170400103477
sim3036	0	0.00012680088897322204
sim3037	5	0.005833258605620458
sim3038	1028	0.0010087000074496916
sim3039	418	0.008028523102215999
sim3040	388	1.113092339767324e-05
sim3041	30	3.60054291407921e-05
sim3042	218	0.0020701081610403557
sim3043	60	0.008188923058005412
sim3044	0	5.759116153404776e-05
sim3045	51	0.008756338399143008
sim3046	1608	0.004948809232313197
sim3047	6720	0.007595950716243584
sim3048	60	0.0003195926636531074
sim3049	54	0.005425857608218202
sim3050	4142	3.427311038770386e-05
sim3051	0	0.007812422827959247
sim3052	203	3.318879264982231e-05
sim3053	5570	0.006460724474743982
sim3054	21	0.008188997587139889
sim3055	1550	0.008548251381429775
sim3056	31	1.2104515273264262e-05
sim3057	633	1.8810625559179386e-05
sim3058	2	0.0005042995929830526
sim3059	0	0.005850423987649287
sim3060	49	3.2678045795578546e-05
sim3061	1	1.181050279068674e-05
sim3062	4	0.004768601926639408
sim3063	1794	0.009284876949553492
sim3064	2028	3.505685620878388e-05
sim3065	1	0.007829739065162503
sim3066	1	5.4588153688748454e-05
sim3067	119	0.005138699672506057
sim3068	100	3.389563403049108e-05
sim3069	1959	0.0002666695892310607
sim3070	0	0.004062086274803891
sim3071	1	1.773471039680309e-05
sim3072	79	1.7020814244780256e-05
sim3073	732	0.00032592705052617195
sim3074	17	0.005119734948082501
sim3075	509	0.00028710642553638046
sim3076	4081	0.008724821675555751
sim3077	1914	0.006173593578922503
sim3078	95	0.007374689825215855
sim3079	81	0.0005848313241056441
sim3080	8	2.9987599005251887e-05
sim3081	161	2.0239923021560223e-05
sim3082	0	1.3793112346201886e-05
sim3083	1	7.63824365979836e-05
sim3084	59	0.00019130556246642853
sim3085	36	2.903520898464577e-05
sim3086	2120	0.007611788037754021
sim3087	1	0.00011144308897103893
sim3088	213	0.0007316483092492178
sim3089	102	0.0028865496748324447
sim3090	5	1.5102600071042324e-05
sim3091	0	0.006156592390122418
sim3092	9059	1.31402913840504e-05
sim3093	134	0.0001949396968889253
sim3094	0	1.1547887965913597e-05
sim3095	1	0.001991746840754274
sim3096	1	0.0011363860237634995
sim3097	118	4.180774097870243e-05
sim3098	2048	3.500548455264503e-05
sim3099	10	0.0006083934398247263
sim3100	4	0.0007511303840061249
sim3101	4271	3.0544400963478034e-05
sim3102	2069	1.2158342944582005e-05
sim3103	65	0.0010771738675961879
sim3104	314	0.0003133037046866269
sim3105	6828	0.00027567663086366847
sim3106	2	0.0006960484629728008
sim3107	1720	0.00015803947916531873
sim3108	1902	1.1974266410952558e-05
sim3109	1009	0.007727197430950653
sim3110	4	5.2115000216949056e-05
sim3111	0	0.0006174691387266267
sim3112	5540	0.0021748332158763434
sim3113	167	0.0003074442983054686
sim3114	0	0.0047108946014758095
sim3115	1	0.0002784709468591778
sim3116	160	6.092312494139627e-05
sim3117	1221	6.482523249977528e-05
sim3118	422	0.00011191056698439657
sim3119	1403	4.104261458543264e-05
sim3120	0	0.0029371886728464802
sim3121	64	0.0012860027122354569
sim3122	4460	0.0011804147200099734
sim3123	1	0.0012010680731372252
sim3124	69	0.002056917889851878
sim3125	985	7.964421391535337e-05
sim3126	15	1.1890413009222523e-05
sim3127	0	3.308913953760813e-05
sim3128	57	5.8718027890250354e-05
sim3129	1	0.00021265197251139453
sim3130	7655	0.0005639380740760199
sim3131	0	0.00025998262198063265
sim3132	3	0.0004840406840202021
sim3133	115	0.000964835847519975
sim3134	0	1.3979662538760926e-05
sim3135	1	0.009904144527709845
sim3136	5	0.0011152076570109899
sim3137	4	0.0032479149442951696
sim3138	0	8.389886263370564e-05
sim3139	0	0.00016496841057808126
sim3140	188	0.0020576989780890153
sim3141	74	0.0012709086391794557
sim3142	1	0.0028047358410142613
sim3143	2	0.001599509733932244
sim3144	1021	0.00013545755262728336
sim3145	3234	0.0030883828709336726
sim3146	191	4.150157585466373e-05
sim3147	2	0.00022185277444441314
sim3148	0	0.0001294255086914243
sim3149	3304	0.002951708369809832
sim3150	589	0.002414160584617337
sim3151	0	2.0568208135859598e-05
sim3152	2	0.009583272338131664
sim3153	0	0.009242272431757384
sim3154	4121	0.00031834016114868393
sim3155	683	0.0027703130914832797
sim3156	2154	0.008125002666692914
sim3157	998	0.0004055827144406844
sim3158	208	2.4415054588078607e-05
sim3159	6	0.002317898992539578
sim3160	0	4.7301562626711076e-05
sim3161	326	1.2760561238618935e-05
sim3162	21	4.396162775054716e-05
sim3163	110	0.00711282027249615
sim3164	0	0.00048493386458661427
sim3165	0	4.250231378512423e-05
sim3166	9	0.00018270921371328698
sim3167	0	0.0031303496737916893
sim3168	0	3.382456670580634e-05
sim3169	2	0.00014383204335932724
sim3170	2	0.0010866924841084651
sim3171	3	6.081415455362768e-05
sim3172	24	0.00045313237672181544
sim3173	17	3.7633322076867716e-05
sim3174	3	0.0002101716503707829
sim3175	1	4.781209390948347e-05
sim3176	814	0.005177434121659161
sim3177	4654	8.145834100212867e-05
sim3178	2291	0.007563759333928471
sim3179	1	0.007735559325488895
sim3180	5	3.539793412548394e-05
sim3181	5	0.001960100732122591
sim3182	58	2.9208035890446372e-05
sim3183	42	0.008737237060955173
sim3184	26	0.0010817329369170968
sim3185	1	0.0005140376560111193
sim3186	18	0.007312541818577735
sim3187	4	0.00036150240849310684
sim3188	71	1.740316935162134e-05
sim3189	5062	0.009099680964279246
sim3190	0	6.945805611145356e-05
sim3191	633	0.0004240588137817701
sim3192	4	3.2572930948923235e-05
sim3193	1898	1.955475106999192e-05
sim3194	2	6.44970602600384e-05
sim3195	414	0.00016979369540499618
sim3196	0	2.7141258020983817e-05
sim3197	3253	0.0005282198666217032
sim3198	841	2.3147340235040503e-05
sim3199	459	5.659878537656867e-05
sim3200	0	0.002980855318026182
sim3201	5367	6.569270807467673e-05
sim3202	9468	0.002083516550281755
sim3203	0	0.0002111144500552673
sim3204	587	0.00042449286980239336
sim3205	1	0.00026012013787975625
sim3206	401	0.008345524250693938
sim3207	55	0.000343707910865052
sim3208	1	0.0018273712137300258
sim3209	1	0.007864065375958225
sim3210	3575	7.467579817438955e-05
sim3211	3676	0.000223417590356607
sim3212	1079	0.000586481636270649
sim3213	1242	0.00017621512655641803
sim3214	37	0.002047616585044754
sim3215	0	0.006301687151918701
sim3216	114	0.0004144097440216943
sim3217	0	0.00036655781868636864
sim3218	33	0.00010772570122551643
sim3219	6906	0.000972579134167988
sim3220	153	0.0002577767075203688
sim3221	2242	0.00014394941090689514
sim3222	487	0.0027831223985863808
sim3223	7	9.864353746031921e-05
sim3224	23	0.0001549528995437129
sim3225	39	0.006179218771174303
sim3226	0	0.00031226718889242543
sim3227	1239	2.157901430705604e-05
sim3228	4382	0.00031513389902036693
sim3229	9	0.003915211938436319
sim3230	4	0.0023494145418852795
sim3231	59	0.0012344661600510675
sim3232	56	2.0299706108928747e-05
sim3233	1	4.110785210937593e-05
sim3234	16	0.0001135208474368667
sim3235	1	0.00036658636259905464
sim3236	1	9.364273417230603e-05
sim3237	4495	0.0020666213504880442
sim3238	9	0.0004022085704208418
sim3239	43	0.0002847390097189326
sim3240	7	0.0011919499366485333
sim3241	250	4.044315692803378e-05
sim3242	18	0.00062491814257172
sim3243	5467	0.000840210861705964
sim3244	1	0.0005867046658537973
sim3245	44	0.00017029470422357738
sim3246	8	0.00044533037238559726
sim3247	21	2.664112960349533e-05
sim3248	6159	0.0008888911625460934
sim3249	13	0.00013627265922031234
sim3250	1285	2.8028927348927517e-05
sim3251	4	9.397234202354447e-05
sim3252	4994	1.0992002427379614e-05
sim3253	97	0.002685692071423298
sim3254	499	0.00017260095860869456
sim3255	7	0.00936452182112298
sim3256	3	0.00021438277414834972
sim3257	88	7.883960885220994e-05
sim3258	0	0.0006807770954734956
sim3259	4	0.0031565827695441283
sim3260	1	0.00308136675086581
sim3261	0	1.9014675684672318e-05
sim3262	92	0.00027000355669151477
sim3263	11	4.9427379364135435e-05
sim3264	180	0.0055202324394138845
